,timestamp,likeable,surprising,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,age,gender,edu,group
336,2019/01/11 8:04:35 AM EST,7.0,6.0,-50.0,0.0,1.0,0.0,33.0,89.0,50.0,0.0,50.0,300.0,33.0,nb,masters,0
337,2019/01/11 8:13:51 AM EST,7.0,7.0,-80.0,25.0,10.0,30.0,32.0,-82.0,-15.0,56.0,-21.0,300.0,22.0,m,4yr,0
338,2019/01/11 8:29:06 AM EST,7.0,6.0,-80.0,300.0,1.0,15.0,35.0,-60.0,-70.0,51.0,-51.0,300.0,23.0,none,masters,0
339,2019/01/11 8:30:45 AM EST,7.0,6.0,-88.0,36.0,1.0,15.0,36.0,-84.0,-35.0,56.0,-75.0,302.0,21.0,m,masters,0
340,2019/01/11 8:46:12 AM EST,8.0,7.0,-88.0,25.0,1.0,15.0,30.0,-300.0,-33.0,56.0,-25.0,40.0,42.0,m,phd,0
341,2019/01/11 9:17:46 AM EST,4.0,2.0,-50.0,50.0,8.0,10.0,33.0,-80.0,10.0,50.0,-50.0,300.0,22.0,m,high,0
342,2019/01/11 9:48:09 AM EST,7.0,7.0,-88.0,-25.0,1.0,33.0,33.0,-84.0,-25.0,56.0,-55.0,-44.0,65.0,f,4yr,0
343,2019/01/11 9:54:32 AM EST,9.0,4.0,-33.0,300.0,1.0,15.0,8.0,-88.0,-25.0,70.0,-33.0,309.0,36.0,m,masters,0
344,2019/01/11 9:54:32 AM EST,1.0,7.0,-88.0,25.0,1.0,13.0,33.0,-88.0,30.0,51.0,-51.0,302.0,27.0,m,masters,0
345,2019/01/11 9:58:09 AM EST,7.0,4.0,-88.0,302.0,1.0,32.0,32.0,-88.0,-32.0,54.0,54.0,302.0,,none,none,0
346,2019/01/11 10:03:00 AM EST,6.0,7.0,-10.0,-2.0,1.0,15.0,18.0,-10.0,-8.0,52.0,0.0,32.0,25.0,m,4yr,0
347,2019/01/11 10:25:28 AM EST,6.0,8.0,-88.0,25.0,1.0,15.0,32.0,-35.0,-87.0,56.0,-51.0,300.0,29.0,f,4yr,0
348,2019/01/11 10:41:20 AM EST,7.0,1.0,-88.0,0.0,1.0,15.0,31.0,0.0,-15.0,51.0,-50.0,302.0,31.0,m,4yr,0
349,2019/01/11 10:46:53 AM EST,6.0,7.0,-33.0,30.0,1.0,15.0,15.0,-10.0,-15.0,50.0,-33.0,20.0,20.0,none,high,0
350,2019/01/11 10:50:41 AM EST,4.0,1.0,-80.0,25.0,1.0,15.0,33.0,-88.0,-33.0,61.0,-50.0,50.0,17.0,m,high,0
351,2019/01/11 11:05:04 AM EST,7.0,4.0,-88.0,150.0,1.0,15.0,20.0,-30.0,-20.0,56.0,-33.0,83.0,24.0,none,4yr,0
352,2019/01/11 11:43:20 AM EST,8.0,5.0,-80.0,25.0,1.0,15.0,30.0,-40.0,-30.0,56.0,-50.0,80.0,31.0,m,4yr,0
353,2019/01/11 11:48:45 AM EST,8.0,7.0,-88.0,400.0,1.0,15.0,5.0,-84.0,-33.0,56.0,-53.0,300.0,,none,high,0
354,2019/01/11 11:49:14 AM EST,8.0,6.0,-88.0,15.0,1.0,15.0,20.0,-84.0,-28.0,56.0,-51.0,302.0,23.0,m,4yr,0
355,2019/01/11 12:06:53 PM EST,8.0,5.0,-80.0,300.0,1.0,30.0,30.0,-85.0,25.0,50.0,-20.0,300.0,33.0,m,phd,0
356,2019/01/11 12:22:19 PM EST,1.0,8.0,-88.0,-25.0,1.0,15.0,32.0,-84.0,-25.0,56.0,-51.0,302.0,32.0,f,masters,0
357,2019/01/11 12:38:59 PM EST,7.0,3.0,88.0,25.0,1.0,15.0,32.0,-84.0,-33.0,56.0,-51.0,302.0,16.0,f,high,0
358,2019/01/11 1:17:16 PM EST,4.0,4.0,0.0,25.0,1.0,15.0,32.0,-84.0,-33.0,56.0,-51.0,302.0,29.0,f,masters,0
359,2019/01/11 1:18:39 PM EST,5.0,6.0,-88.0,0.0,1.0,15.0,33.0,-75.0,-20.0,55.0,-50.0,350.0,20.0,nb,high,0
360,2019/01/11 1:30:38 PM EST,5.0,7.0,-88.0,25.0,1.0,15.0,32.0,-94.0,10.0,56.0,-56.0,302.0,38.0,m,phd,0
361,2019/01/11 2:00:57 PM EST,5.0,3.0,-88.0,25.0,1.0,12.0,33.0,-88.0,-50.0,55.0,-50.0,300.0,36.0,m,phd,0
362,2019/01/11 2:01:07 PM EST,3.0,5.0,-35.0,302.0,1.0,10.0,56.0,-60.0,-8.0,56.0,-81.0,302.0,,none,none,0
363,2019/01/11 2:10:28 PM EST,7.0,5.0,-88.0,25.0,1.0,15.0,25.0,-60.0,10.0,51.0,-50.0,800.0,49.0,m,phd,0
364,2019/01/11 2:19:07 PM EST,7.0,5.0,-88.0,-29.0,1.0,15.0,55.0,-88.0,-44.0,55.0,-40.0,-40.0,,none,4yr,0
365,2019/01/11 3:03:53 PM EST,7.0,4.0,-85.0,-20.0,1.0,15.0,31.0,-85.0,-30.0,58.0,-33.0,-10.0,34.0,m,phd,0
366,2019/01/11 3:09:58 PM EST,4.0,6.0,82.0,0.0,1.0,32.0,32.0,-82.0,-32.0,56.0,-82.0,302.0,49.0,m,masters,0
367,2019/01/11 3:10:16 PM EST,2.0,4.0,-80.0,200.0,1.0,15.0,33.0,-75.0,-33.0,50.0,-50.0,25.0,,none,none,0
368,2019/01/11 3:58:06 PM EST,6.0,3.0,88.0,25.0,1.0,15.0,35.0,-50.0,-33.0,56.0,51.0,80.0,,none,4yr,0
369,2019/01/11 4:02:05 PM EST,4.0,8.0,-55.0,-25.0,1.0,15.0,33.0,-80.0,-24.0,55.0,-33.0,300.0,41.0,none,2yr,0
370,2019/01/11 4:07:47 PM EST,5.0,5.0,-300.0,25.0,1.0,15.0,20.0,86.0,-40.0,50.0,-50.0,300.0,36.0,m,masters,0
371,2019/01/11 4:54:08 PM EST,8.0,3.0,-88.0,300.0,1.0,15.0,32.0,-80.0,15.0,80.0,-50.0,300.0,37.0,m,4yr,0
372,2019/01/11 5:11:39 PM EST,2.0,2.0,88.0,302.0,1.0,15.0,31.0,-88.0,15.0,56.0,51.0,302.0,33.0,none,masters,0
373,2019/01/11 5:14:38 PM EST,6.0,8.0,-88.0,25.0,1.0,15.0,32.0,-86.0,-33.0,56.0,50.0,32.0,57.0,m,phd,0
374,2019/01/11 5:28:35 PM EST,6.0,8.0,0.0,15.0,1.0,15.0,0.0,86.0,0.0,15.0,-51.0,360.0,43.0,m,masters,0
375,2019/01/11 5:28:52 PM EST,9.0,7.0,64.0,26.0,1.0,13.0,31.0,42.0,-64.0,55.0,-83.0,306.0,41.0,none,2yr,0
376,2019/01/11 6:23:02 PM EST,5.0,3.0,0.0,0.0,1.0,15.0,36.0,0.0,0.0,56.0,0.0,302.0,23.0,m,high,0
377,2019/01/11 6:23:43 PM EST,4.0,4.0,-10.0,50.0,1.0,36.0,36.0,-52.0,10.0,56.0,-50.0,300.0,23.0,m,4yr,0
378,2019/01/11 6:28:36 PM EST,6.0,7.0,-30.0,25.0,1.0,15.0,35.0,-80.0,-29.0,55.0,-52.0,80.0,28.0,m,masters,0
379,2019/01/11 6:31:38 PM EST,4.0,5.0,-88.0,32.0,1.0,15.0,15.0,-32.0,-88.0,50.0,-88.0,50.0,36.0,f,masters,0
380,2019/01/11 8:47:51 PM EST,3.0,3.0,-18.0,25.0,12.0,15.0,32.0,-84.0,11.0,56.0,24.0,308.0,26.0,none,masters,0
381,2019/01/11 9:25:51 PM EST,6.0,3.0,-88.0,15.0,1.0,35.0,32.0,-85.0,-15.0,55.0,-51.0,308.0,23.0,m,2yr,0
382,2019/01/11 10:46:13 PM EST,1.0,1.0,-88.0,12.0,1.0,24.0,24.0,-84.0,25.0,56.0,-15.0,302.0,25.0,m,4yr,0
383,2019/01/11 11:11:38 PM EST,7.0,4.0,-88.0,50.0,1.0,15.0,32.0,-84.0,45.0,55.0,-55.0,300.0,37.0,m,masters,0
384,2019/01/11 11:58:02 PM EST,4.0,3.0,-88.0,30.0,1.0,15.0,18.0,30.0,-15.0,30.0,-52.0,302.0,16.0,f,4yr,0
385,2019/01/12 12:06:48 AM EST,5.0,7.0,-88.0,25.0,1.0,15.0,25.0,-88.0,-50.0,52.0,-50.0,302.0,21.0,m,high,0
386,2019/01/12 12:13:30 AM EST,3.0,3.0,-88.0,-30.0,2.0,15.0,32.0,-88.0,-82.0,52.0,-85.0,301.0,59.0,m,masters,0
387,2019/01/12 1:03:32 AM EST,2.0,1.0,-88.0,25.0,15.0,15.0,33.0,-86.0,45.0,56.0,-51.0,302.0,26.0,m,masters,0
388,2019/01/12 1:15:53 AM EST,4.0,4.0,-88.0,25.0,1.0,15.0,32.0,-84.0,33.0,56.0,-51.0,302.0,38.0,m,4yr,0
389,2019/01/12 2:21:08 AM EST,4.0,3.0,-50.0,54.0,1.0,15.0,36.0,-84.0,-33.0,55.0,-50.0,300.0,21.0,m,high,0
390,2019/01/12 2:49:37 AM EST,4.0,5.0,-51.0,0.0,1.0,15.0,38.0,-64.0,-32.0,58.0,-50.0,302.0,38.0,f,4yr,0
391,2019/01/12 3:13:35 AM EST,8.0,3.0,-88.0,0.0,1.0,15.0,32.0,-45.0,0.0,54.0,-50.0,25.0,37.0,f,4yr,0
392,2019/01/12 4:27:04 AM EST,8.0,4.0,-77.0,150.0,1.0,15.0,10.0,-60.0,-13.0,56.0,-50.0,304.0,17.0,f,grade,0
393,2019/01/12 5:29:04 AM EST,7.0,2.0,-88.0,18.0,1.0,15.0,8.0,-66.0,15.0,55.0,-200.0,302.0,44.0,m,high,0
394,2019/01/12 6:46:29 AM EST,3.0,2.0,-60.0,26.0,25.0,30.0,32.0,-40.0,30.0,56.0,-15.0,300.0,23.0,none,4yr,0
395,2019/01/12 7:10:14 AM EST,7.0,4.0,-20.0,20.0,1.0,15.0,25.0,80.0,1.0,58.0,25.0,300.0,55.0,m,masters,0
396,2019/01/12 7:25:41 AM EST,4.0,3.0,-84.0,20.0,1.0,15.0,30.0,-84.0,-20.0,54.0,-50.0,300.0,50.0,m,phd,0
397,2019/01/12 8:22:50 AM EST,5.0,4.0,-87.0,25.0,1.0,32.0,32.0,-64.0,-12.0,53.0,-51.0,302.0,,none,masters,0
398,2019/01/12 8:40:34 AM EST,8.0,7.0,-88.0,25.0,1.0,25.0,33.0,-84.0,33.0,51.0,-51.0,302.0,,none,high,0
399,2019/01/12 10:37:11 AM EST,10.0,7.0,-54.0,80.0,1.0,30.0,32.0,80.0,-33.0,51.0,-51.0,302.0,30.0,m,4yr,0
400,2019/01/12 11:23:07 AM EST,6.0,3.0,-80.0,80.0,1.0,30.0,30.0,-80.0,-30.0,56.0,-50.0,300.0,35.0,m,none,0
401,2019/01/12 12:07:20 PM EST,8.0,4.0,-88.0,24.0,1.0,15.0,36.0,-84.0,-20.0,56.0,-50.0,302.0,19.0,m,none,0
402,2019/01/12 12:24:41 PM EST,4.0,2.0,-50.0,30.0,1.0,15.0,35.0,-10.0,-40.0,56.0,-40.0,30.0,43.0,m,4yr,0
403,2019/01/12 12:41:57 PM EST,6.0,3.0,-90.0,25.0,1.0,15.0,30.0,80.0,-33.0,55.0,-51.0,400.0,18.0,m,high,0
404,2019/01/12 1:04:19 PM EST,8.0,7.0,-88.0,15.0,1.0,26.0,32.0,0.0,-36.0,56.0,-51.0,302.0,18.0,none,high,0
405,2019/01/12 1:24:02 PM EST,7.0,8.0,-88.0,33.0,1.0,22.0,28.0,-84.0,-33.0,51.0,-70.0,200.0,25.0,m,4yr,0
406,2019/01/12 1:42:00 PM EST,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,43.0,m,phd,0
407,2019/01/12 4:19:48 PM EST,7.0,5.0,-88.0,25.0,1.0,15.0,32.0,-24.0,-30.0,88.0,-52.0,30.0,42.0,m,4yr,0
408,2019/01/12 4:26:26 PM EST,8.0,4.0,-80.0,20.0,1.0,15.0,30.0,-87.0,-33.0,56.0,-57.0,300.0,20.0,m,high,0
409,2019/01/12 5:34:45 PM EST,4.0,4.0,-88.0,26.0,1.0,15.0,0.0,-15.0,0.0,88.0,-51.0,0.0,43.0,m,phd,0
410,2019/01/12 6:46:27 PM EST,7.0,7.0,-44.0,25.0,1.0,30.0,33.0,-86.0,45.0,55.0,-10.0,302.0,15.0,m,none,0
411,2019/01/12 8:51:58 PM EST,6.0,3.0,-33.0,102.0,1.0,25.0,32.0,3.0,-33.0,56.0,-61.0,302.0,19.0,f,high,0
412,2019/01/12 9:01:31 PM EST,5.0,3.0,-80.0,30.0,1.0,15.0,30.0,-80.0,-33.0,50.0,-51.0,330.0,34.0,m,phd,0
413,2019/01/13 12:04:37 AM EST,5.0,5.0,-15.0,25.0,1.0,0.0,15.0,-84.0,-11.0,55.0,-15.0,300.0,,none,none,0
414,2019/01/13 5:22:47 AM EST,6.0,5.0,-80.0,15.0,1.0,15.0,36.0,-80.0,-33.0,54.0,-55.0,302.0,28.0,m,phd,0
415,2019/01/13 7:25:08 AM EST,4.0,6.0,-88.0,50.0,1.0,15.0,30.0,-86.0,-30.0,51.0,-50.0,302.0,,none,4yr,0
416,2019/01/13 12:29:31 PM EST,6.0,4.0,-88.0,30.0,1.0,15.0,33.0,-70.0,-30.0,56.0,-51.0,301.0,,none,none,0
417,2019/01/13 3:14:18 PM EST,7.0,4.0,-86.0,300.0,1.0,15.0,32.0,-86.0,-30.0,56.0,-50.0,300.0,,m,none,0
418,2019/01/13 3:15:54 PM EST,6.0,4.0,-88.0,25.0,1.0,32.0,32.0,-86.0,-32.0,56.0,-56.0,302.0,32.0,m,masters,0
419,2019/01/13 4:02:15 PM EST,3.0,2.0,-88.0,25.0,1.0,15.0,33.0,-88.0,-30.0,56.0,-53.0,25.0,27.0,none,2yr,0
420,2019/01/13 4:06:41 PM EST,8.0,4.0,18.0,32.0,1.0,15.0,34.0,80.0,21.0,55.0,38.0,30.0,18.0,m,high,0
421,2019/01/13 4:42:22 PM EST,6.0,3.0,-80.0,25.0,1.0,15.0,35.0,-30.0,-33.0,56.0,-50.0,300.0,30.0,m,masters,0
422,2019/01/13 4:47:35 PM EST,1.0,5.0,-88.0,80.0,1.0,16.0,32.0,-80.0,-12.0,52.0,-51.0,302.0,25.0,f,grade,0
423,2019/01/13 5:06:17 PM EST,7.0,8.0,88.0,25.0,1.0,15.0,1.0,1.0,88.0,56.0,88.0,302.0,,none,none,0
424,2019/01/13 5:16:56 PM EST,4.0,6.0,30.0,-30.0,1.0,15.0,30.0,-85.0,-15.0,15.0,-50.0,30.0,25.0,none,4yr,0
425,2019/01/13 6:19:31 PM EST,4.0,1.0,-88.0,25.0,1.0,15.0,33.0,-88.0,30.0,56.0,-51.0,302.0,32.0,m,high,0
426,2019/01/13 6:59:52 PM EST,4.0,6.0,-88.0,60.0,1.0,35.0,40.0,-84.0,-33.0,60.0,-51.0,302.0,24.0,m,4yr,0
427,2019/01/13 7:29:08 PM EST,7.0,8.0,33.0,0.0,1.0,33.0,1.0,-51.0,33.0,52.0,-55.0,1.0,22.0,f,4yr,0
428,2019/01/13 7:47:32 PM EST,6.0,8.0,-77.0,10.0,1.0,15.0,15.0,-88.0,-25.0,55.0,15.0,302.0,16.0,m,high,0
429,2019/01/13 7:57:01 PM EST,4.0,2.0,-88.0,30.0,1.0,15.0,30.0,-85.0,30.0,56.0,-50.0,300.0,26.0,m,masters,0
430,2019/01/13 9:39:32 PM EST,6.0,7.0,-40.0,32.0,2.0,15.0,32.0,50.0,33.0,60.0,-20.0,300.0,25.0,m,high,0
431,2019/01/14 2:20:36 AM EST,3.0,6.0,-88.0,300.0,1.0,30.0,33.0,-85.0,-16.0,55.0,-51.0,300.0,33.0,m,masters,0
432,2019/01/14 3:48:51 AM EST,8.0,9.0,0.0,0.0,30.0,30.0,32.0,-50.0,-30.0,56.0,-80.0,302.0,55.0,m,4yr,0
433,2019/01/14 4:16:38 AM EST,2.0,4.0,-88.0,33.0,1.0,15.0,32.0,-84.0,-33.0,54.0,-56.0,302.0,31.0,m,masters,0
434,2019/01/14 6:43:16 AM EST,9.0,8.0,81.0,25.0,1.0,3.0,25.0,57.0,3.0,3.0,51.0,25.0,,none,none,0
435,2019/01/14 6:44:12 AM EST,6.0,4.0,-88.0,25.0,1.0,15.0,32.0,-84.0,31.0,56.0,51.0,301.0,17.0,f,high,0
436,2019/01/14 9:49:07 AM EST,6.0,4.0,-18.0,59.0,1.0,15.0,30.0,35.0,-33.0,56.0,-35.0,310.0,55.0,m,4yr,0
437,2019/01/14 9:54:18 AM EST,6.0,7.0,-88.0,302.0,1.0,16.0,32.0,-50.0,-33.0,56.0,-52.0,302.0,31.0,m,4yr,0
438,2019/01/14 9:57:09 AM EST,4.0,6.0,-88.0,55.0,15.0,15.0,32.0,20.0,-33.0,56.0,-51.0,302.0,28.0,f,masters,0
439,2019/01/14 10:19:38 AM EST,5.0,2.0,-88.0,300.0,1.0,15.0,14.0,-30.0,-33.0,56.0,-50.0,57.0,36.0,m,masters,0
440,2019/01/14 12:35:52 PM EST,6.0,5.0,-88.0,88.0,1.0,15.0,33.0,-84.0,-33.0,51.0,-55.0,300.0,39.0,m,4yr,0
441,2019/01/14 12:40:06 PM EST,4.0,7.0,-83.0,3.0,1.0,15.0,15.0,-85.0,-33.0,56.0,51.0,302.0,24.0,nb,high,0
442,2019/01/14 12:41:44 PM EST,7.0,3.0,-88.0,-23.0,1.0,32.0,26.0,-56.0,-20.0,56.0,-28.0,302.0,29.0,m,masters,0
443,2019/01/14 1:18:07 PM EST,8.0,8.0,-88.0,50.0,1.0,15.0,32.0,-84.0,-33.0,51.0,-51.0,302.0,26.0,m,masters,0
444,2019/01/14 2:21:32 PM EST,1.0,6.0,-88.0,25.0,1.0,15.0,30.0,-84.0,-10.0,51.0,-50.0,300.0,34.0,m,phd,0
445,2019/01/14 3:19:52 PM EST,6.0,6.0,-32.0,36.0,1.0,12.0,33.0,-50.0,-50.0,56.0,-50.0,25.0,39.0,m,4yr,0
446,2019/01/14 4:32:20 PM EST,9.0,7.0,-16.0,25.0,1.0,45.0,30.0,-84.0,-33.0,56.0,-51.0,22.0,16.0,m,high,0
447,2019/01/14 7:06:08 PM EST,8.0,9.0,-10.0,10.0,1.0,15.0,30.0,-53.0,-43.0,53.0,-53.0,53.0,29.0,m,phd,0
448,2019/01/14 9:55:57 PM EST,8.0,3.0,-15.0,15.0,1.0,30.0,5.0,-50.0,-15.0,51.0,-51.0,302.0,21.0,m,high,0
449,2019/01/14 10:22:55 PM EST,8.0,4.0,-88.0,25.0,1.0,15.0,35.0,-83.0,-33.0,56.0,-51.0,302.0,,none,none,0
450,2019/01/14 10:56:10 PM EST,3.0,3.0,-55.0,306.0,1.0,15.0,54.0,33.0,33.0,56.0,33.0,306.0,16.0,f,high,0
451,2019/01/14 11:43:59 PM EST,6.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,-3.0,56.0,-5.0,302.0,,none,none,0
452,2019/01/15 5:04:46 AM EST,8.0,7.0,-80.0,60.0,1.0,20.0,32.0,-70.0,-70.0,50.0,-51.0,300.0,26.0,m,4yr,0
453,2019/01/15 5:08:05 AM EST,2.0,5.0,-81.0,26.0,1.0,3.0,32.0,-64.0,-20.0,56.0,-51.0,33.0,25.0,m,4yr,0
454,2019/01/15 5:14:43 AM EST,5.0,2.0,-89.0,200.0,1.0,25.0,33.0,-100.0,-33.0,51.0,-53.0,303.0,24.0,m,4yr,0
455,2019/01/15 5:15:59 AM EST,7.0,3.0,-18.0,25.0,1.0,15.0,27.0,-45.0,-35.0,84.0,15.0,32.0,,none,none,0
456,2019/01/15 5:16:37 AM EST,6.0,6.0,84.0,0.0,1.0,15.0,0.0,80.0,1.0,25.0,50.0,300.0,45.0,none,high,0
457,2019/01/15 5:21:55 AM EST,6.0,4.0,88.0,56.0,1.0,26.0,36.0,86.0,45.0,40.0,50.0,305.0,,m,masters,0
458,2019/01/15 5:22:50 AM EST,4.0,5.0,-88.0,0.0,0.0,15.0,30.0,0.0,0.0,55.0,-55.0,300.0,,none,masters,0
459,2019/01/15 5:35:39 AM EST,9.0,6.0,82.0,84.0,16.0,33.0,15.0,33.0,15.0,56.0,17.0,302.0,33.0,m,masters,0
460,2019/01/15 5:43:02 AM EST,9.0,5.0,86.0,25.0,1.0,15.0,33.0,88.0,33.0,56.0,56.0,35.0,36.0,m,phd,0
461,2019/01/15 5:44:24 AM EST,10.0,3.0,-80.0,15.0,1.0,35.0,37.0,-84.0,-30.0,70.0,0.0,370.0,37.0,m,masters,0
462,2019/01/15 5:45:20 AM EST,9.0,7.0,50.0,35.0,1.0,15.0,32.0,-84.0,-33.0,56.0,-50.0,302.0,34.0,m,4yr,0
463,2019/01/15 5:50:29 AM EST,7.0,4.0,-88.0,20.0,1.0,15.0,32.0,-86.0,-33.0,55.0,-51.0,302.0,32.0,m,4yr,0
464,2019/01/15 5:57:25 AM EST,1.0,5.0,-90.0,50.0,1.0,15.0,15.0,80.0,10.0,56.0,51.0,302.0,28.0,f,masters,0
465,2019/01/15 6:01:40 AM EST,6.0,5.0,-300.0,25.0,1.0,20.0,30.0,-80.0,8.0,55.0,-50.0,100.0,22.0,m,4yr,0
466,2019/01/15 6:05:11 AM EST,8.0,5.0,-88.0,304.0,1.0,33.0,56.0,-88.0,-33.0,56.0,30.0,84.0,,none,none,0
467,2019/01/15 6:24:48 AM EST,9.0,6.0,-88.0,37.0,1.0,15.0,32.0,-84.0,-33.0,56.0,51.0,300.0,33.0,m,masters,0
468,2019/01/15 6:30:04 AM EST,3.0,4.0,-42.0,33.0,1.0,15.0,55.0,-86.0,-33.0,56.0,-15.0,86.0,47.0,m,4yr,0
469,2019/01/15 6:51:37 AM EST,7.0,2.0,70.0,70.0,1.0,25.0,36.0,50.0,-70.0,56.0,50.0,200.0,34.0,f,masters,0
470,2019/01/15 7:12:21 AM EST,6.0,6.0,-80.0,33.0,1.0,15.0,33.0,-86.0,-33.0,56.0,56.0,202.0,25.0,m,masters,0
471,2019/01/15 7:35:52 AM EST,7.0,7.0,88.0,26.0,1.0,15.0,36.0,-86.0,-26.0,56.0,-51.0,25.0,36.0,m,phd,0
472,2019/01/15 7:43:45 AM EST,7.0,5.0,56.0,320.0,1.0,15.0,32.0,85.0,15.0,53.0,52.0,320.0,40.0,m,high,0
473,2019/01/15 7:51:09 AM EST,10.0,6.0,-88.0,26.0,1.0,15.0,32.0,-88.0,-32.0,56.0,-51.0,302.0,29.0,m,masters,0
474,2019/01/15 8:02:12 AM EST,10.0,2.0,-88.0,25.0,1.0,15.0,15.0,-88.0,-8.0,56.0,-51.0,300.0,30.0,m,masters,0
475,2019/01/15 8:39:31 AM EST,7.0,7.0,84.0,86.0,1.0,30.0,32.0,84.0,33.0,52.0,-50.0,302.0,15.0,none,high,0
476,2019/01/15 8:40:55 AM EST,5.0,10.0,88.0,25.0,1.0,15.0,32.0,84.0,32.0,56.0,51.0,302.0,36.0,m,masters,0
477,2019/01/15 8:41:29 AM EST,5.0,8.0,30.0,33.0,3.0,5.0,20.0,84.0,8.0,56.0,-15.0,86.0,,none,masters,0
478,2019/01/15 8:44:51 AM EST,6.0,4.0,-81.0,0.0,1.0,15.0,32.0,-84.0,-31.0,56.0,0.0,302.0,34.0,m,masters,0
479,2019/01/15 8:44:58 AM EST,5.0,2.0,88.0,25.0,1.0,15.0,32.0,-82.0,-50.0,51.0,-51.0,302.0,30.0,m,4yr,0
480,2019/01/15 9:01:07 AM EST,8.0,3.0,-70.0,31.0,1.0,3.0,50.0,-80.0,-86.0,56.0,-51.0,301.0,33.0,m,masters,0
481,2019/01/15 9:16:25 AM EST,1.0,2.0,-30.0,25.0,1.0,60.0,30.0,800.0,10.0,30.0,0.0,15.0,56.0,m,none,0
482,2019/01/15 9:16:44 AM EST,7.0,5.0,-85.0,50.0,1.0,32.0,32.0,-80.0,-30.0,56.0,-50.0,302.0,29.0,m,masters,0
483,2019/01/15 9:48:00 AM EST,5.0,8.0,-25.0,25.0,1.0,15.0,35.0,84.0,32.0,54.0,54.0,302.0,22.0,m,4yr,0
484,2019/01/15 9:52:50 AM EST,8.0,7.0,88.0,200.0,1.0,15.0,36.0,88.0,33.0,56.0,-51.0,303.0,54.0,m,masters,0
485,2019/01/15 10:16:29 AM EST,6.0,4.0,-88.0,32.0,1.0,15.0,33.0,-80.0,-30.0,56.0,-50.0,302.0,,none,high,0
486,2019/01/15 10:29:29 AM EST,7.0,4.0,-86.0,36.0,1.0,1.0,0.0,-80.0,5.0,58.0,10.0,306.0,40.0,none,masters,0
487,2019/01/15 10:32:29 AM EST,9.0,2.0,-51.0,32.0,1.0,15.0,31.0,-32.0,-32.0,48.0,-51.0,302.0,29.0,f,masters,0
488,2019/01/15 11:11:05 AM EST,7.0,8.0,-88.0,33.0,1.0,15.0,30.0,-800.0,-30.0,60.0,-50.0,300.0,53.0,m,masters,0
489,2019/01/15 11:14:28 AM EST,5.0,4.0,-88.0,33.0,1.0,15.0,32.0,-86.0,-33.0,56.0,-51.0,303.0,37.0,m,4yr,0
490,2019/01/15 11:28:39 AM EST,6.0,5.0,85.0,25.0,1.0,15.0,36.0,-85.0,-30.0,56.0,30.0,301.0,49.0,m,masters,0
491,2019/01/15 11:30:50 AM EST,7.0,7.0,-86.0,40.0,1.0,15.0,32.0,-84.0,-34.0,33.0,-54.0,84.0,31.0,m,masters,0
492,2019/01/15 11:34:01 AM EST,6.0,6.0,-52.0,82.0,1.0,32.0,23.0,-84.0,-25.0,56.0,-52.0,302.0,37.0,m,4yr,0
493,2019/01/15 11:36:29 AM EST,7.0,5.0,-88.0,25.0,1.0,15.0,32.0,30.0,-25.0,56.0,56.0,302.0,27.0,f,masters,0
494,2019/01/15 11:44:55 AM EST,9.0,8.0,85.0,50.0,1.0,15.0,32.0,88.0,-50.0,54.0,-50.0,50.0,37.0,m,masters,0
495,2019/01/15 12:11:06 PM EST,6.0,3.0,-83.0,125.0,1.0,15.0,34.0,-84.0,-34.0,56.0,-22.0,303.0,19.0,m,2yr,0
496,2019/01/15 12:11:46 PM EST,7.0,7.0,-88.0,-33.0,20.0,30.0,50.0,33.0,-33.0,58.0,-50.0,33.0,31.0,m,4yr,0
497,2019/01/15 12:12:06 PM EST,8.0,6.0,-75.0,25.0,1.0,15.0,32.0,-86.0,-40.0,56.0,-35.0,305.0,24.0,m,4yr,0
498,2019/01/15 12:13:47 PM EST,7.0,2.0,-300.0,30.0,1.0,15.0,30.0,-80.0,-30.0,70.0,-55.0,300.0,40.0,nb,phd,0
499,2019/01/15 12:14:11 PM EST,7.0,7.0,-88.0,0.0,1.0,15.0,33.0,-50.0,50.0,55.0,-50.0,88.0,27.0,m,4yr,0
500,2019/01/15 12:15:05 PM EST,3.0,2.0,-300.0,400.0,1.0,21.0,23.0,-814.0,20.0,56.0,-50.0,3000.0,47.0,m,4yr,0
501,2019/01/15 12:15:18 PM EST,5.0,6.0,-88.0,-20.0,1.0,20.0,20.0,-10.0,-33.0,55.0,-50.0,301.0,25.0,m,2yr,0
502,2019/01/15 12:16:51 PM EST,6.0,6.0,33.0,-88.0,1.0,15.0,1.0,15.0,-33.0,53.0,33.0,-88.0,21.0,m,4yr,0
503,2019/01/15 12:17:24 PM EST,7.0,5.0,-88.0,36.0,1.0,15.0,32.0,-86.0,-32.0,56.0,-50.0,302.0,24.0,f,4yr,0
504,2019/01/15 12:17:32 PM EST,9.0,1.0,-56.0,25.0,1.71,15.0,32.0,-86.0,-33.0,56.0,-50.0,309.0,33.0,nb,masters,0
505,2019/01/15 12:17:36 PM EST,8.0,8.0,-88.0,56.0,1.0,15.0,32.0,-33.0,23.0,56.0,-51.0,56.0,27.0,f,phd,0
